Timestamp,CPU_usage,Num_processes,Interrupts_per_sec,DSK-write,DSK-read,RAM-percentage,Unique_IPs,Num_Sockets,Upload_speed,Download_speed,Attack_Type
2023-12-05 19:44:34,0.0,173,877,150.67,1885.07,8.9,8,60,2130.0,1482.0,normal
2023-12-05 19:44:36,0.2,174,243,150.67,1885.07,8.9,8,62,0.0,0.0,normal
2023-12-05 19:44:39,0.0,174,523,150.67,1885.07,8.9,8,56,1264.0,987.0,normal
2023-12-05 19:44:41,0.0,175,270,150.67,1885.07,8.9,8,56,220.0,280.0,normal
2023-12-05 19:44:43,0.8,175,159,150.67,1885.07,8.9,8,56,0.0,0.0,normal
2023-12-05 19:44:45,0.0,175,505,150.67,1885.07,8.9,8,58,1264.0,968.0,normal
2023-12-05 19:44:47,1.2,176,412,150.67,1885.07,8.9,8,59,710.0,474.0,normal
2023-12-05 19:44:49,0.0,176,161,150.67,1885.07,8.9,8,56,0.0,0.0,normal
2023-12-05 19:44:51,0.0,176,143,150.67,1885.07,8.9,8,56,0.0,0.0,normal
2023-12-05 19:44:54,0.5,176,551,150.67,1885.07,8.9,8,58,1420.0,948.0,normal
2023-12-05 19:44:56,0.8,176,153,150.67,1885.07,8.9,8,57,0.0,60.0,normal
2023-12-05 19:44:58,0.5,175,200,150.67,1885.07,8.9,8,58,0.0,60.0,normal
2023-12-05 19:45:00,10.1,178,3124,150.67,1885.07,9.1,9,430,58356.0,133307.0,http-get flood
2023-12-05 19:45:02,1.0,178,270,150.67,1885.07,9.1,10,716,0.0,132.0,http-get flood
2023-12-05 19:45:04,0.2,177,582,150.67,1885.07,9.1,10,716,1420.0,1246.0,http-get flood
2023-12-05 19:45:07,0.0,177,376,150.67,1885.07,9.1,10,716,554.0,632.0,http-get flood
2023-12-05 19:45:09,0.0,178,508,150.67,1885.07,9.1,10,717,1264.0,1232.0,http-get flood
2023-12-05 19:45:11,0.0,178,229,150.67,1885.07,9.1,10,714,0.0,264.0,http-get flood
2023-12-05 19:45:13,0.5,178,336,150.67,1885.07,9.1,10,715,42.0,324.0,http-get flood
2023-12-05 19:45:15,19.4,178,366,150.67,1885.07,9.3,10,715,710.0,738.0,http-get flood
2023-12-05 19:45:18,8.5,178,689,150.67,1885.07,9.2,10,716,0.0,330.0,http-get flood
2023-12-05 19:45:20,2.3,178,655,150.67,1885.07,9.2,10,713,43362.0,4830.0,http-get flood
2023-12-05 19:45:22,5.2,178,597,150.68,1885.07,9.2,10,649,9332.0,8768.0,http-get flood
2023-12-05 19:45:24,0.7,178,874,150.68,1885.07,9.2,10,717,6966.0,13028.0,http-get flood
2023-12-05 19:45:26,7.7,178,381,150.68,1885.07,8.9,10,714,554.0,566.0,http-get flood
2023-12-05 19:45:28,0.0,178,492,150.68,1885.07,8.9,10,716,1420.0,1146.0,http-get flood
2023-12-05 19:45:31,0.5,178,172,150.68,1885.07,8.9,10,713,0.0,198.0,http-get flood
2023-12-05 19:45:33,1.0,178,178,150.68,1885.07,8.9,10,713,0.0,292.0,http-get flood
2023-12-05 19:45:35,1.2,178,450,150.68,1885.07,8.9,10,713,752.0,858.0,http-get flood
2023-12-05 19:45:37,0.7,178,172,150.68,1885.07,8.9,10,713,0.0,264.0,http-get flood
2023-12-05 19:45:39,0.3,178,181,150.68,1885.07,8.9,10,715,42.0,390.0,http-get flood
2023-12-05 19:45:42,0.8,178,448,150.68,1885.07,8.9,10,734,13998.0,4535.0,http-get flood
2023-12-05 19:45:44,1.0,178,1197,150.68,1885.07,8.9,10,733,23968.0,12080.0,http-get flood
2023-12-05 19:45:46,0.0,178,437,150.68,1885.07,8.9,10,715,3806.0,4380.0,http-get flood
2023-12-05 19:45:48,0.0,178,471,150.68,1885.07,8.9,10,717,1420.0,1080.0,http-get flood
2023-12-05 19:45:50,0.2,178,178,150.68,1885.07,8.9,10,714,66.0,324.0,http-get flood
2023-12-05 19:45:53,0.8,178,197,150.69,1885.07,8.9,10,714,0.0,198.0,http-get flood
2023-12-05 19:45:55,0.8,178,445,150.69,1885.07,8.9,10,718,710.0,798.0,http-get flood
2023-12-05 19:45:57,0.7,178,181,150.69,1885.07,8.9,10,715,0.0,264.0,http-get flood
2023-12-05 19:45:59,0.2,178,179,150.69,1885.07,8.9,10,717,0.0,264.0,http-get flood
2023-12-05 19:46:01,0.8,178,292,150.69,1885.07,8.8,10,724,5508.0,3342.0,http-get flood
2023-12-05 19:46:04,1.0,178,928,150.69,1885.07,8.9,10,743,28528.0,15333.0,http-get flood
2023-12-05 19:46:06,0.5,178,723,150.69,1885.07,8.9,10,732,6154.0,1984.0,http-get flood
2023-12-05 19:46:08,0.2,178,393,150.69,1885.07,8.9,10,717,1324.0,842.0,http-get flood
2023-12-05 19:46:10,0.0,178,227,150.69,1885.07,8.9,10,719,440.0,258.0,http-get flood
2023-12-05 19:46:12,1.0,178,208,150.69,1885.07,8.9,10,718,482.0,258.0,http-get flood
2023-12-05 19:46:15,1.2,178,348,150.69,1885.07,8.9,10,719,710.0,798.0,http-get flood
2023-12-05 19:46:17,0.3,178,199,150.69,1885.07,8.9,10,716,0.0,264.0,http-get flood
2023-12-05 19:46:19,0.0,178,169,150.69,1885.07,8.9,10,717,0.0,264.0,http-get flood
2023-12-05 19:46:21,0.0,177,273,150.69,1885.07,8.9,10,720,5880.0,1634.0,http-get flood
2023-12-05 19:46:23,0.8,177,968,150.69,1885.07,8.9,10,746,26008.0,16431.0,http-get flood
2023-12-05 19:46:26,0.8,177,822,150.69,1885.07,8.9,10,755,8956.0,15754.0,http-get flood
2023-12-05 19:46:28,0.2,177,664,150.69,1885.07,8.9,10,724,7354.0,2621.0,http-get flood
2023-12-05 19:46:30,0.0,177,274,150.69,1885.07,8.9,10,721,2730.0,6405.0,http-get flood
2023-12-05 19:46:32,1.7,177,192,150.69,1885.07,8.9,10,719,0.0,220.0,http-get flood
2023-12-05 19:46:34,0.7,177,376,150.69,1885.07,8.9,10,722,710.0,732.0,http-get flood
2023-12-05 19:46:37,1.0,177,178,150.69,1885.07,8.9,10,720,66.0,330.0,http-get flood
2023-12-05 19:46:39,0.0,177,176,150.69,1885.07,8.9,10,722,0.0,264.0,http-get flood
2023-12-05 19:46:41,0.0,177,290,150.69,1885.07,8.9,10,722,2044.0,724.0,http-get flood
2023-12-05 19:46:43,0.0,177,745,150.69,1885.07,8.9,10,722,20242.0,4091.0,http-get flood
2023-12-05 19:46:46,0.0,177,1008,150.69,1885.07,8.9,10,747,24364.0,11855.0,http-get flood
2023-12-05 19:46:48,0.0,177,1092,150.69,1885.07,8.9,10,723,22888.0,18639.0,http-get flood
2023-12-05 19:46:50,0.0,178,615,150.69,1885.07,8.9,10,708,22464.0,6745.0,http-get flood
2023-12-05 19:46:52,1.0,178,451,150.69,1885.07,8.9,10,674,5064.0,4856.0,http-get flood
2023-12-05 19:46:54,1.0,178,518,150.69,1885.07,8.9,10,676,4166.0,5313.0,http-get flood
2023-12-05 19:46:57,0.5,178,299,150.69,1885.07,8.9,10,678,3510.0,4769.0,http-get flood
2023-12-05 19:46:59,0.0,178,473,150.69,1885.07,8.9,10,721,7992.0,18753.0,http-get flood
2023-12-05 19:47:01,1.0,178,165,150.69,1885.07,8.8,10,721,0.0,132.0,http-get flood
2023-12-05 19:47:03,0.0,178,695,150.69,1885.07,8.9,10,726,2848.0,1750.0,http-get flood
2023-12-05 19:47:05,0.0,178,631,150.69,1885.07,8.9,10,728,21112.0,4842.0,http-get flood
2023-12-05 19:47:08,0.3,178,841,150.7,1885.07,8.9,10,705,19468.0,3465.0,http-get flood
2023-12-05 19:47:10,0.0,178,508,150.7,1885.07,8.9,10,735,6690.0,8838.0,http-get flood
2023-12-05 19:47:12,1.3,178,407,150.7,1885.07,8.9,10,730,15048.0,2715.0,http-get flood
2023-12-05 19:47:14,1.0,178,417,150.7,1885.07,8.9,10,718,2300.0,1197.0,http-get flood
2023-12-05 19:47:16,0.8,178,187,150.7,1885.07,8.9,10,723,0.0,132.0,http-get flood
2023-12-05 19:47:18,15.6,178,539,150.77,1885.07,9.2,10,721,366.0,424.0,http-get flood
2023-12-05 19:47:21,0.2,179,183,150.77,1885.07,9.2,10,721,42.0,258.0,http-get flood
2023-12-05 19:47:23,0.5,179,573,150.77,1885.07,9.2,10,725,2458.0,2068.0,http-get flood
2023-12-05 19:47:25,0.0,179,566,150.77,1885.07,9.2,10,743,7178.0,9402.0,http-get flood
2023-12-05 19:47:27,0.0,179,706,150.77,1885.07,9.2,10,727,12298.0,2870.0,http-get flood
2023-12-05 19:47:30,0.3,179,290,150.77,1885.07,9.2,10,727,8670.0,3721.0,http-get flood
2023-12-05 19:47:32,2.3,179,313,150.77,1885.07,9.2,10,717,1848.0,1058.0,http-get flood
2023-12-05 19:47:34,0.8,179,517,150.77,1885.07,9.2,10,733,9806.0,5553.0,http-get flood
2023-12-05 19:47:36,0.8,179,445,150.77,1885.07,9.2,10,721,2174.0,2488.0,http-get flood
2023-12-05 19:47:38,0.0,179,179,150.77,1885.07,9.2,10,715,0.0,132.0,http-get flood
2023-12-05 19:47:41,0.0,179,274,150.77,1885.07,9.2,10,715,220.0,478.0,http-get flood
2023-12-05 19:47:43,0.5,179,563,150.77,1885.07,9.2,10,716,3682.0,1466.0,http-get flood
2023-12-05 19:47:45,0.0,179,512,150.77,1885.07,9.2,10,723,13868.0,2927.0,http-get flood
2023-12-05 19:47:47,0.3,179,879,150.77,1885.07,9.2,10,726,9166.0,11681.0,http-get flood
2023-12-05 19:47:49,0.0,179,465,150.77,1885.07,9.2,10,712,8802.0,5421.0,http-get flood
2023-12-05 19:47:52,1.5,179,382,150.77,1885.07,9.2,10,665,5832.0,4883.0,http-get flood
2023-12-05 19:47:54,0.8,179,664,150.77,1885.07,9.2,10,641,10808.0,5956.0,http-get flood
2023-12-05 19:47:56,0.3,179,546,150.66,1885.07,9.2,10,614,5252.0,5316.0,http-get flood
2023-12-05 19:47:58,0.0,179,802,150.66,1885.07,9.2,10,714,10092.0,23087.0,http-get flood
2023-12-05 19:48:01,0.7,179,171,150.66,1885.07,9.1,10,718,0.0,132.0,http-get flood
2023-12-05 19:48:03,0.3,179,701,150.66,1885.07,9.2,10,723,3616.0,1977.0,http-get flood
2023-12-05 19:48:05,1.0,179,506,150.66,1885.07,9.2,10,724,8750.0,2839.0,http-get flood
2023-12-05 19:48:07,0.2,179,779,150.66,1885.07,9.2,10,724,12838.0,6261.0,http-get flood
2023-12-05 19:48:09,1.0,179,448,150.66,1885.07,9.1,10,724,6372.0,7362.0,http-get flood
2023-12-05 19:48:12,2.3,179,350,150.66,1885.07,9.1,10,737,8000.0,4276.0,http-get flood
2023-12-05 19:48:14,0.3,179,796,150.64,1885.07,9.1,10,731,13820.0,19588.0,http-get flood
2023-12-05 19:48:16,1.0,179,450,150.58,1885.07,9.1,10,729,2474.0,3147.0,http-get flood
2023-12-05 19:48:18,0.0,179,184,150.58,1885.07,9.1,10,728,1836.0,312.0,http-get flood
2023-12-05 19:48:20,0.2,179,182,150.58,1885.07,9.1,10,719,162.0,132.0,http-get flood
2023-12-05 19:48:23,0.3,179,625,150.58,1885.07,9.1,10,721,1420.0,1146.0,http-get flood
2023-12-05 19:48:25,0.5,179,412,150.58,1885.07,9.1,10,724,2138.0,1398.0,http-get flood
2023-12-05 19:48:27,0.0,179,648,150.58,1885.07,9.1,10,727,8326.0,3211.0,http-get flood
2023-12-05 19:48:29,0.0,179,353,150.58,1885.07,9.1,10,715,9852.0,3576.0,http-get flood
2023-12-05 19:48:31,2.5,179,386,150.58,1885.07,9.1,10,707,12132.0,3631.0,http-get flood
2023-12-05 19:48:34,0.3,179,965,150.58,1885.07,9.1,10,744,34658.0,15864.0,http-get flood
2023-12-05 19:48:36,1.7,179,674,150.58,1885.07,9.1,10,693,9518.0,7082.0,http-get flood
2023-12-05 19:48:38,0.2,179,478,150.58,1885.07,9.1,10,677,10260.0,6161.0,http-get flood
2023-12-05 19:48:40,0.0,179,453,150.58,1885.07,9.1,10,655,3676.0,4983.0,http-get flood
2023-12-05 19:48:43,0.3,179,712,150.58,1885.07,9.1,10,654,4876.0,6395.0,http-get flood
2023-12-05 19:48:45,0.5,179,714,150.58,1885.07,9.1,10,695,8636.0,16880.0,http-get flood
2023-12-05 19:48:47,0.2,179,627,150.58,1885.07,9.1,10,727,4300.0,3432.0,http-get flood
2023-12-05 19:48:49,0.2,179,242,150.57,1885.07,9.1,10,728,1644.0,1377.0,http-get flood
2023-12-05 19:48:52,1.0,179,480,150.53,1885.07,9.1,9,731,12306.0,7356.0,http-get flood
2023-12-05 19:48:54,0.2,179,949,150.53,1885.07,9.1,9,752,28244.0,17415.0,http-get flood
2023-12-05 19:48:56,0.7,179,874,150.53,1885.07,9.1,9,735,8506.0,11547.0,http-get flood
2023-12-05 19:48:59,0.5,179,382,150.53,1885.07,9.1,9,723,12912.0,3274.0,http-get flood
2023-12-05 19:49:01,1.0,179,220,150.53,1885.07,9.1,9,713,1080.0,132.0,http-get flood
2023-12-05 19:49:03,1.2,179,536,150.53,1885.07,9.1,9,719,1606.0,1960.0,http-get flood
2023-12-05 19:49:05,1.7,178,213,150.53,1885.07,9.2,9,718,2430.0,543.0,http-get flood
2023-12-05 19:49:07,0.0,178,419,150.53,1885.07,9.2,9,721,2894.0,1437.0,http-get flood
2023-12-05 19:49:10,0.0,178,219,150.53,1885.07,9.2,9,723,1818.0,1253.0,http-get flood
2023-12-05 19:49:12,0.5,178,294,150.53,1885.07,9.1,9,714,7098.0,1110.0,http-get flood
2023-12-05 19:49:14,0.0,178,983,150.53,1885.07,9.1,9,728,27538.0,13010.0,http-get flood
2023-12-05 19:49:16,0.3,178,853,150.53,1885.07,9.1,10,697,23830.0,3300.0,http-get flood
2023-12-05 19:49:19,0.0,178,410,150.53,1885.07,9.1,10,719,7218.0,8641.0,http-get flood
2023-12-05 19:49:21,0.0,178,364,150.53,1885.07,9.1,10,718,3648.0,6467.0,http-get flood
2023-12-05 19:49:23,0.0,178,551,150.53,1885.07,9.1,10,715,2260.0,1690.0,http-get flood
2023-12-05 19:49:26,0.3,178,611,150.52,1885.07,9.1,10,718,2734.0,1815.0,http-get flood
2023-12-05 19:49:28,0.0,178,228,150.52,1885.07,9.1,10,718,1590.0,782.0,http-get flood
2023-12-05 19:49:30,0.0,178,405,150.51,1885.07,9.1,10,712,4644.0,4757.0,http-get flood
2023-12-05 19:49:33,1.0,178,732,150.51,1885.07,9.1,10,707,8602.0,6160.0,http-get flood
2023-12-05 19:49:35,0.5,178,708,150.51,1885.07,9.1,10,693,23714.0,7447.0,http-get flood
2023-12-05 19:49:37,0.5,177,886,150.51,1885.07,9.1,10,655,17842.0,6928.0,http-get flood
2023-12-05 19:49:39,0.3,177,547,150.51,1885.07,9.1,10,632,16338.0,8050.0,http-get flood
2023-12-05 19:49:41,0.8,177,730,150.51,1885.07,9.1,10,732,10894.0,23041.0,http-get flood
2023-12-05 19:49:43,0.5,177,350,150.51,1885.07,9.1,10,717,764.0,540.0,http-get flood
2023-12-05 19:49:46,0.7,176,350,150.51,1885.07,9.1,10,717,3534.0,1553.0,http-get flood
2023-12-05 19:49:48,0.2,176,244,150.51,1885.07,9.1,10,720,4056.0,2194.0,http-get flood
2023-12-05 19:49:50,0.2,175,269,150.51,1885.07,9.1,10,720,1488.0,2714.0,http-get flood
2023-12-05 19:49:52,0.8,175,535,150.51,1885.07,9.1,10,718,1786.0,2102.0,http-get flood
2023-12-05 19:49:55,0.0,175,474,150.5,1885.07,9.1,10,719,6278.0,2906.0,http-get flood
2023-12-05 19:49:57,0.0,175,928,150.5,1885.07,9.1,10,713,16420.0,6936.0,http-get flood
2023-12-05 19:49:59,0.0,176,682,150.5,1885.07,9.1,10,728,24582.0,13312.0,http-get flood
2023-12-05 19:50:01,2.7,176,391,150.48,1885.07,9.1,10,714,15768.0,4973.0,http-get flood
2023-12-05 19:50:03,0.3,176,467,150.43,1885.07,9.1,10,725,2222.0,4011.0,http-get flood
2023-12-05 19:50:07,0.2,176,719,150.36,1885.07,9.1,10,719,5416.0,3611.0,http-get flood
2023-12-05 19:50:09,0.0,177,264,150.34,1885.07,9.1,10,719,2166.0,2075.0,http-get flood
2023-12-05 19:50:13,0.0,177,649,150.31,1885.07,9.1,10,724,2968.0,4118.0,http-get flood
2023-12-05 19:50:16,0.5,178,311,150.2,1885.07,9.1,10,717,2796.0,1563.0,http-get flood
2023-12-05 19:50:18,0.5,178,297,150.2,1885.07,9.1,10,725,10374.0,3199.0,http-get flood
2023-12-05 19:50:20,0.0,178,857,150.2,1885.07,9.1,10,698,32730.0,18236.0,http-get flood
2023-12-05 19:50:22,0.3,178,799,150.2,1885.07,9.1,10,679,9736.0,6360.0,http-get flood
2023-12-05 19:50:24,0.8,178,502,150.2,1885.07,9.1,10,673,4220.0,5229.0,http-get flood
2023-12-05 19:50:27,0.0,178,736,150.2,1885.07,9.1,10,639,7150.0,5966.0,http-get flood
2023-12-05 19:50:29,0.0,178,357,150.2,1885.07,9.1,10,634,7290.0,5137.0,http-get flood
2023-12-05 19:50:31,1.3,178,618,150.2,1885.07,9.1,10,713,10422.0,22230.0,http-get flood
2023-12-05 19:50:33,0.2,178,548,150.2,1885.07,9.1,10,724,4158.0,700.0,http-get flood
2023-12-05 19:50:35,0.8,178,461,150.2,1885.07,9.1,10,725,6746.0,4133.0,http-get flood
2023-12-05 19:50:38,0.3,178,414,150.2,1885.07,9.1,10,729,8340.0,5103.0,http-get flood
2023-12-05 19:50:40,1.3,178,418,150.2,1885.07,9.1,10,726,19392.0,4250.0,http-get flood
2023-12-05 19:50:42,0.0,178,1086,150.2,1885.07,9.1,10,726,14716.0,23701.0,http-get flood
2023-12-05 19:50:44,0.5,178,369,150.2,1885.07,9.1,10,724,4872.0,1532.0,http-get flood
2023-12-05 19:50:46,0.0,178,661,150.2,1885.07,9.1,10,726,2788.0,3252.0,http-get flood
2023-12-05 19:50:49,0.0,178,243,150.2,1885.07,9.1,10,737,3426.0,1187.0,http-get flood
2023-12-05 19:50:51,1.3,178,234,150.2,1885.07,9.1,10,720,2346.0,962.0,http-get flood
2023-12-05 19:50:53,0.5,178,358,150.2,1885.07,9.1,10,720,402.0,663.0,http-get flood
2023-12-05 19:50:55,1.0,178,422,150.21,1885.07,9.1,10,720,4598.0,1086.0,http-get flood
2023-12-05 19:50:57,0.0,178,308,150.21,1885.07,9.1,10,711,9504.0,1332.0,http-get flood
2023-12-05 19:51:00,0.0,178,366,150.21,1885.07,9.1,10,724,8580.0,5955.0,http-get flood
2023-12-05 19:51:02,0.0,178,1046,150.21,1885.07,9.1,10,736,41908.0,11958.0,http-get flood
2023-12-05 19:51:04,0.8,178,786,150.21,1885.07,9.1,10,715,8008.0,9917.0,http-get flood
2023-12-05 19:51:06,0.3,178,721,150.21,1885.07,9.1,10,714,10754.0,5909.0,http-get flood
2023-12-05 19:51:09,0.2,178,452,150.21,1885.07,9.1,10,696,16092.0,6098.0,http-get flood
2023-12-05 19:51:11,2.2,178,367,150.21,1885.07,9.1,10,673,4158.0,4896.0,http-get flood
2023-12-05 19:51:13,0.8,178,450,150.21,1885.07,9.1,10,662,3522.0,4760.0,http-get flood
2023-12-05 19:51:15,0.3,178,410,150.21,1885.07,9.1,10,728,2504.0,4704.0,http-get flood
2023-12-05 19:51:17,0.0,178,390,150.21,1885.07,9.1,10,727,1178.0,1545.0,http-get flood
2023-12-05 19:51:19,0.0,178,244,150.21,1885.07,9.1,10,730,1566.0,3760.0,http-get flood
2023-12-05 19:51:22,0.0,178,856,150.21,1885.07,9.1,10,717,39896.0,6270.0,http-get flood
2023-12-05 19:51:24,0.8,178,835,150.21,1885.07,9.1,10,722,8170.0,4676.0,http-get flood
2023-12-05 19:51:26,0.3,178,436,150.21,1885.07,9.1,10,728,1358.0,1918.0,http-get flood
2023-12-05 19:51:28,0.2,178,298,150.21,1885.07,9.1,10,729,10866.0,1857.0,http-get flood
2023-12-05 19:51:30,2.0,178,359,150.21,1885.07,9.1,10,721,8004.0,5100.0,http-get flood
2023-12-05 19:51:33,0.5,178,368,150.21,1885.07,9.1,10,717,1986.0,570.0,http-get flood
2023-12-05 19:51:35,0.5,178,448,150.21,1885.07,9.1,10,726,3614.0,1227.0,http-get flood
2023-12-05 19:51:37,0.0,178,409,150.21,1885.07,9.1,10,725,3056.0,1496.0,http-get flood
2023-12-05 19:51:39,0.8,178,222,150.21,1885.07,9.1,10,722,816.0,1894.0,http-get flood
2023-12-05 19:51:41,0.5,178,362,150.21,1885.07,9.1,10,723,710.0,606.0,http-get flood
2023-12-05 19:51:44,1.0,178,632,150.21,1885.07,9.1,10,754,5074.0,9638.0,http-get flood
2023-12-05 19:51:46,0.3,178,485,150.21,1885.07,9.1,10,726,3170.0,1336.0,http-get flood
2023-12-05 19:51:48,0.0,178,388,150.21,1885.07,9.1,10,731,8664.0,5077.0,http-get flood
2023-12-05 19:51:50,1.5,178,376,150.21,1885.07,9.1,10,734,3906.0,6115.0,http-get flood
2023-12-05 19:51:53,0.3,177,577,150.21,1885.07,9.1,10,722,3920.0,1659.0,http-get flood
2023-12-05 19:51:55,1.0,177,463,150.21,1885.07,9.1,10,724,6092.0,3563.0,http-get flood
2023-12-05 19:51:57,0.0,178,395,150.21,1885.07,9.1,10,722,2708.0,2098.0,http-get flood
2023-12-05 19:51:59,0.0,178,281,150.21,1885.07,9.1,10,721,3666.0,1619.0,http-get flood
2023-12-05 19:52:01,1.0,178,659,150.21,1885.07,9.1,10,720,10542.0,6519.0,http-get flood
2023-12-05 19:52:04,3.0,178,885,150.21,1885.07,9.1,10,712,16486.0,7542.0,http-get flood
2023-12-05 19:52:06,1.0,178,560,150.22,1885.07,9.1,10,672,5030.0,5231.0,http-get flood
2023-12-05 19:52:08,0.0,178,366,150.22,1885.07,9.1,10,636,8262.0,5173.0,http-get flood
2023-12-05 19:52:10,0.0,178,477,150.22,1885.07,9.1,10,620,13832.0,6078.0,http-get flood
2023-12-05 19:52:12,1.0,178,1063,150.22,1885.07,9.1,10,687,17578.0,23596.0,http-get flood
2023-12-05 19:52:15,0.5,178,375,150.22,1885.07,9.1,10,722,1718.0,1607.0,http-get flood
2023-12-05 19:52:17,0.0,178,363,150.22,1885.07,9.1,10,723,1304.0,726.0,http-get flood
2023-12-05 19:52:19,0.0,178,250,150.22,1885.07,9.1,10,722,2130.0,962.0,http-get flood
2023-12-05 19:52:21,0.3,178,409,150.22,1885.07,9.1,10,722,6450.0,1322.0,http-get flood
2023-12-05 19:52:23,0.5,177,658,150.22,1885.07,9.1,10,721,7984.0,2231.0,http-get flood
2023-12-05 19:52:26,0.0,177,702,150.22,1885.07,9.1,10,711,28580.0,3594.0,http-get flood
2023-12-05 19:52:28,0.0,177,864,150.22,1885.07,9.1,10,723,23564.0,15559.0,http-get flood
2023-12-05 19:52:30,0.5,177,368,150.22,1885.07,9.1,10,729,4176.0,9977.0,http-get flood
2023-12-05 19:52:32,0.5,177,916,150.22,1885.07,9.1,10,734,9658.0,7958.0,http-get flood
2023-12-05 19:52:34,0.3,177,406,150.22,1885.07,9.1,10,723,2978.0,846.0,http-get flood
2023-12-05 19:52:37,0.5,177,215,150.22,1885.07,9.1,10,725,1152.0,2243.0,http-get flood
2023-12-05 19:52:39,1.2,177,209,150.22,1885.07,9.1,10,727,1410.0,1953.0,http-get flood
2023-12-05 19:52:41,0.5,177,274,150.22,1885.07,9.1,10,724,1464.0,1954.0,http-get flood
2023-12-05 19:52:43,0.5,177,658,150.22,1885.07,9.1,10,728,2902.0,3332.0,http-get flood
2023-12-05 19:52:45,0.0,177,548,150.22,1885.07,9.1,10,715,11090.0,2052.0,http-get flood
2023-12-05 19:52:48,0.0,178,635,150.22,1885.07,9.1,10,719,23708.0,4176.0,http-get flood
2023-12-05 19:52:50,0.2,178,651,150.22,1885.07,9.1,10,719,22494.0,11710.0,http-get flood
2023-12-05 19:52:52,1.2,178,945,150.22,1885.07,9.1,10,699,15190.0,6862.0,http-get flood
2023-12-05 19:52:54,0.8,177,553,150.22,1885.07,9.1,10,681,6326.0,5556.0,http-get flood
2023-12-05 19:52:56,0.5,177,373,150.22,1885.07,9.1,10,665,5832.0,4939.0,http-get flood
2023-12-05 19:52:59,0.0,178,378,150.22,1885.07,9.1,10,660,6750.0,5120.0,http-get flood
2023-12-05 19:53:01,1.5,178,585,150.23,1885.07,9.1,10,726,9516.0,22494.0,http-get flood
2023-12-05 19:53:03,1.5,178,428,150.23,1885.07,9.1,10,728,710.0,646.0,http-get flood
2023-12-05 19:53:05,0.0,178,339,150.23,1885.07,9.1,10,733,1442.0,1157.0,http-get flood
2023-12-05 19:53:07,0.3,179,353,150.23,1885.07,9.1,10,731,3488.0,1496.0,http-get flood
2023-12-05 19:53:10,0.0,179,309,150.23,1885.07,9.1,10,732,1914.0,4582.0,http-get flood
2023-12-05 19:53:12,1.3,179,744,150.23,1885.07,9.1,10,696,4822.0,1348.0,http-get flood
2023-12-05 19:53:14,0.5,179,565,150.23,1885.07,9.1,10,731,9624.0,1377.0,http-get flood
2023-12-05 19:53:16,0.5,179,341,150.23,1885.07,9.1,10,722,810.0,132.0,http-get flood
2023-12-05 19:53:18,0.2,179,233,150.23,1885.07,9.1,10,723,1170.0,662.0,http-get flood
2023-12-05 19:53:21,1.2,179,232,150.23,1885.07,9.1,10,724,2898.0,1372.0,http-get flood
2023-12-05 19:53:23,0.3,179,580,150.23,1885.07,9.1,10,725,4538.0,2258.0,http-get flood
2023-12-05 19:53:25,0.2,179,498,150.23,1885.07,9.1,10,728,6722.0,3406.0,http-get flood
2023-12-05 19:53:27,0.5,179,459,150.23,1885.07,9.1,10,725,5912.0,4799.0,http-get flood
2023-12-05 19:53:29,0.3,179,375,150.23,1885.07,9.1,10,735,5712.0,10695.0,http-get flood
2023-12-05 19:53:32,0.0,179,673,150.23,1885.07,9.1,10,738,2482.0,3503.0,http-get flood
2023-12-05 19:53:34,0.3,179,739,150.23,1885.07,9.1,10,751,6386.0,13961.0,http-get flood
2023-12-05 19:53:36,0.5,179,250,150.23,1885.07,9.1,10,725,690.0,192.0,http-get flood
2023-12-05 19:53:38,0.0,179,226,150.23,1885.07,9.1,10,721,1752.0,782.0,http-get flood
2023-12-05 19:53:40,1.5,179,372,150.23,1885.07,9.1,10,720,688.0,1354.0,http-get flood
2023-12-05 19:53:43,0.5,179,441,150.23,1885.07,9.1,10,720,3014.0,1665.0,http-get flood
2023-12-05 19:53:45,0.2,179,414,150.23,1885.07,9.1,10,719,4182.0,1202.0,http-get flood
2023-12-05 19:53:47,0.0,179,389,150.23,1885.07,9.1,10,715,5184.0,852.0,http-get flood
2023-12-05 19:53:49,0.0,179,545,150.23,1885.07,9.1,10,708,16308.0,6077.0,http-get flood
2023-12-05 19:53:52,0.3,179,1038,150.23,1885.07,9.1,10,684,20374.0,7205.0,http-get flood
2023-12-05 19:53:54,0.3,179,696,150.23,1885.07,9.1,10,656,10822.0,6407.0,http-get flood
2023-12-05 19:53:56,0.3,179,326,150.23,1885.07,9.1,10,620,3510.0,4777.0,http-get flood
2023-12-05 19:53:58,0.3,179,710,150.23,1885.07,9.1,10,642,8816.0,19287.0,http-get flood
2023-12-05 19:54:00,1.2,179,364,150.23,1885.07,9.1,10,718,5886.0,11269.0,http-get flood
2023-12-05 19:54:03,1.2,180,448,150.23,1885.07,9.1,10,715,2844.0,1953.0,http-get flood
2023-12-05 19:54:05,0.0,180,359,150.23,1885.07,9.1,10,716,1992.0,1664.0,http-get flood
2023-12-05 19:54:07,0.7,180,295,150.24,1885.07,9.1,10,713,1356.0,1895.0,http-get flood
2023-12-05 19:54:09,0.2,180,260,150.24,1885.07,9.1,10,714,2034.0,1186.0,http-get flood
